ConditionID,StimPresent,Correct,RT,Confidence,ImageryCheck
2,0,1,3218.89999997616,77,1
2,1,1,1439.19999998808,54,1
2,1,0,2065.59999999404,55,1
2,1,0,653.299999982119,59,1
2,0,1,516.90000000596,68,1
2,0,1,739.40000000596,55,1
2,0,1,572.09999999404,61,1
2,0,1,907.300000011921,80,1
2,1,0,853.59999999404,71,1
2,1,0,518.899999976158,79,1
2,0,1,569.100000023842,77,1
2,1,1,1516.59999999404,77,1
2,1,1,2781.39999997616,67,1
2,1,1,2839.40000000596,66,1
2,1,0,456.699999988079,61,1
2,1,0,376.699999988079,65,1
2,0,1,600.200000017881,96,1
2,0,1,551.90000000596,98,1
2,1,0,997.199999988079,93,1
2,0,1,3549.40000000596,84,1
2,0,1,571.699999988079,87,1
2,0,1,157.700000017881,86,1
2,0,1,491,90,1
2,1,0,447.700000017881,86,1
1,1,0,3277,92,1
1,0,1,773.90000000596,88,1
1,1,0,861.59999999404,89,1
1,0,1,477.899999976158,88,1
1,1,1,1784,83,1
1,1,1,2520.59999999404,60,1
1,0,1,424.100000023842,85,1
1,1,1,2057.60000002384,78,1
1,1,1,2354.20000001788,66,1
1,1,1,1567.69999998808,68,1
1,0,1,729.600000023842,84,1
1,1,1,1852,74,1
1,1,1,1475.29999998212,81,1
1,1,1,1207.5,73,1
1,0,1,716,82,1
1,0,1,501.199999988079,85,1
1,0,1,431.59999999404,85,1
1,1,1,1340.40000000596,90,1
1,0,1,705.300000011921,51,1
1,0,1,1388.79999998212,90,1
1,0,1,565.90000000596,95,1
1,1,1,1023,92,1
1,0,1,774.699999988079,93,1
1,0,1,422.40000000596,94,1
3,0,0,3150.30000001192,72,1
3,1,1,2261.40000000596,68,1
3,1,1,1823.89999997616,64,1
3,1,1,1679.39999997616,73,1
3,0,1,2331.09999999404,78,1
3,1,1,1140.40000000596,75,1
3,0,0,1327.5,80,1
3,1,0,3627.5,78,1
3,0,1,413.300000011921,83,1
3,1,0,2883.19999998808,88,1
3,1,0,425.199999988079,92,1
3,0,1,881.90000000596,88,1
3,0,1,559.09999999404,88,1
3,1,0,1000.30000001192,82,1
3,1,0,1272.20000001788,88,1
3,1,0,765.300000011921,71,1
3,1,0,469.09999999404,83,1
3,0,1,371.59999999404,87,1
3,0,1,1497.40000000596,81,1
3,1,1,1519.09999999404,68,1
3,0,1,2169.60000002384,78,1
3,0,1,3786.90000000596,83,1
3,0,0,869.09999999404,61,1
3,0,1,652,80,1
3,0,0,1839.59999999404,80,0
3,1,1,1335.5,80,0
3,1,0,755.300000011921,78,0
3,0,1,497.300000011921,77,0
3,0,1,874.700000017881,74,0
3,1,0,656.199999988079,84,0
3,1,0,606,83,0
3,0,1,535.299999982119,86,0
3,1,1,1841.69999998808,83,0
3,1,0,1982.5,75,0
3,0,1,5716,83,0
3,0,1,3320.79999998212,83,0
3,0,1,358.800000011921,87,0
3,1,0,948.59999999404,85,0
3,1,0,963.799999982119,75,0
3,0,1,1734.90000000596,68,0
3,1,1,1447.90000000596,51,0
3,0,1,1592.80000001192,77,0
3,0,1,2184.89999997616,77,0
3,1,0,459.5,79,0
3,0,0,1187.90000000596,68,0
3,1,0,439.899999976158,82,0
3,0,1,1326.30000001192,90,0
3,1,0,590,81,0
3,1,1,1420.80000001192,83,1
3,0,1,2430.5,85,1
3,1,1,970,85,1
3,0,1,749,85,1
3,1,1,821.300000011921,83,1
3,1,1,865.300000011921,87,1
3,0,1,460.59999999404,86,1
3,0,1,734.5,81,1
3,0,1,500.200000017881,81,1
3,0,1,489.699999988079,78,1
3,1,1,1397.80000001192,87,1
3,1,1,1020,78,1
3,1,1,1002.69999998808,84,1
3,1,1,945.600000023842,84,1
3,1,1,1678.10000002384,73,1
3,1,1,1122.20000001788,81,1
3,0,0,1124.90000000596,65,1
3,1,1,906.800000011921,67,1
3,0,0,1091.40000000596,65,1
3,0,1,1680.29999998212,65,1
3,0,1,4283.5,76,1
3,0,1,666.200000017881,56,1
3,1,1,2834.90000000596,69,1
3,0,1,730.200000017881,79,1
1,0,1,2906,64,1
1,0,1,1457,82,1
1,0,1,889.200000017881,79,1
1,1,0,1020.90000000596,75,1
1,1,0,177.799999982119,77,1
1,0,1,1930.09999999404,83,1
1,1,1,2892.20000001788,83,1
1,1,1,2603.09999999404,80,1
1,1,1,1377.5,82,1
1,1,1,1630.69999998808,89,1
1,1,1,1502.90000000596,76,1
1,1,1,997.299999982119,86,1
1,0,1,1207.19999998808,68,1
1,1,1,1172.20000001788,83,1
1,0,1,807.200000017881,78,1
1,1,1,1680.89999997616,74,1
1,0,1,941.5,82,1
1,0,1,800.5,76,1
1,0,1,862.399999976158,74,1
1,0,1,726.299999982119,77,1
1,1,1,1317.80000001192,69,1
1,0,1,1978.5,76,1
1,1,1,1066.10000002384,73,1
1,0,1,992.600000023842,74,1
2,1,1,1300.39999997616,71,0
2,1,1,1461.40000000596,82,0
2,0,0,7108.69999998808,77,0
2,0,0,2211,81,0
2,0,0,1630.69999998808,70,0
2,0,0,2541,76,0
2,0,0,2279.80000001192,73,0
2,1,1,2516,78,0
2,1,1,1822.89999997616,82,0
2,1,1,2239.40000000596,69,0
2,0,0,1591.19999998808,76,0
2,1,1,3275.69999998808,76,0
2,0,0,1669.09999999404,75,0
2,1,1,5509.40000000596,78,0
2,1,1,2881.5,69,0
2,1,1,14599.099999994,58,0
2,1,1,3608,70,0
2,0,0,2315.80000001192,76,0
2,1,1,1529,77,0
2,1,1,1506.5,77,0
2,0,0,1908.80000001192,50,0
2,0,0,1817.90000000596,74,0
2,0,0,1797.80000001192,73,0
2,0,0,1583.69999998808,75,0
3,1,0,14789.6999999881,81,0
3,0,1,1767.89999997616,82,0
3,0,0,1654.90000000596,79,0
3,1,0,1647.69999998808,77,0
3,0,1,1727.5,79,0
3,1,0,1996.09999999404,52,0
3,1,0,1714.30000001192,78,0
3,1,0,7448.90000000596,80,0
3,1,1,10175.2999999821,79,0
3,1,1,2262.29999998212,79,0
3,1,1,2203.79999998212,76,0
3,0,0,2462.30000001192,81,0
3,0,1,2655.19999998808,76,0
3,1,1,1119.59999999404,80,0
3,0,1,2138.69999998808,70,0
3,0,0,8849.40000000596,82,0
3,0,0,12623.400000006,81,0
3,1,0,10107.7999999821,82,0
3,0,1,8107.59999999404,81,0
3,1,1,1104.90000000596,83,0
3,0,1,2923.90000000596,81,0
3,0,1,2181.90000000596,80,0
3,1,1,2412.80000001192,78,0
3,0,1,1904.59999999404,69,0
2,0,0,1443.40000000596,75,1
2,0,1,1404.90000000596,76,1
2,0,1,1915.5,81,1
2,0,1,2502.60000002384,73,1
2,1,0,17541.599999994,83,1
2,1,0,1821.39999997616,80,1
2,0,1,1325.90000000596,73,1
2,0,1,1704.80000001192,75,1
2,1,0,1480,76,1
2,1,0,3366.40000000596,76,1
2,1,1,3000.69999998808,76,1
2,1,1,1492.09999999404,74,1
2,0,0,1463.20000001788,76,1
2,1,1,1500.5,80,1
2,1,1,1778,71,1
2,0,1,5196.70000001788,73,1
2,0,1,2940.40000000596,75,1
2,1,0,4561.30000001192,73,1
2,0,1,3162.30000001192,81,1
2,1,0,2125.29999998212,81,1
2,1,0,1476.09999999404,83,1
2,1,0,2040.69999998808,83,1
2,0,1,1761.90000000596,80,1
2,0,1,6359.69999998808,74,1
2,0,1,1571.20000001788,79,0
2,0,1,3868.20000001788,76,0
2,1,0,1439.89999997616,80,0
2,1,0,2406.09999999404,80,0
2,0,0,5746.90000000596,83,0
2,1,1,3022,78,0
2,0,0,1691.5,80,0
2,1,1,2285.90000000596,75,0
2,1,1,1196.40000000596,78,0
2,1,1,1361.5,82,0
2,0,0,1484.30000001192,78,0
2,1,1,2122.79999998212,86,0
2,0,0,1207.79999998212,85,0
2,0,0,1318.09999999404,83,0
2,1,1,1221.80000001192,82,0
2,0,0,1364.5,80,0
2,1,1,1119,77,0
2,0,0,1568.90000000596,78,0
2,1,1,1320.80000001192,79,0
2,1,1,1046,80,0
2,1,1,5144.69999998808,77,0
2,0,0,1339,78,0
2,0,0,1633.80000001192,84,0
2,0,0,1392.40000000596,82,0
1,0,1,1617.59999999404,80,1
1,1,1,2171.20000001788,84,1
1,0,0,1585.09999999404,78,1
1,0,0,1297.79999998212,85,1
1,0,0,1444.5,83,1
1,1,1,5928.69999998808,67,1
1,0,0,1727.90000000596,73,1
1,1,0,1345.5,78,1
1,1,1,2824.19999998808,82,1
1,0,0,1513,73,1
1,0,0,2237.59999999404,71,1
1,0,0,2794.39999997616,73,1
1,1,1,1288.40000000596,82,1
1,0,1,4087.40000000596,75,1
1,1,0,7271.80000001192,76,1
1,1,0,2995.39999997616,67,1
1,1,1,4231.20000001788,69,1
1,1,1,1356.89999997616,71,1
1,1,1,1469.5,63,1
1,1,1,1336.89999997616,72,1
1,0,0,1436.5,73,1
1,1,1,4223.80000001192,78,1
1,0,0,3171.10000002384,82,1
1,0,0,5889.70000001788,77,1
1,1,1,4103.39999997616,75,0
1,1,0,2794.09999999404,77,0
1,1,1,7775.69999998808,76,0
1,0,1,2652.90000000596,66,0
1,0,0,4233.90000000596,61,0
1,1,1,2944.29999998212,76,0
1,0,0,6946.19999998808,80,0
1,1,1,1630.19999998808,86,0
1,1,1,1379.79999998212,76,0
1,1,1,1246.39999997616,79,0
1,0,1,2513.30000001192,73,0
1,0,0,3436.59999999404,76,0
1,0,0,2312.40000000596,79,0
1,1,0,4205.40000000596,80,0
1,0,0,1456.79999998212,75,0
1,0,0,4109.20000001788,75,0
1,1,1,1793.5,76,0
1,0,0,1514.69999998808,80,0
1,1,0,2944.40000000596,80,0
1,0,1,1383.60000002384,77,0
1,0,1,1401.19999998808,75,0
1,1,1,2591.90000000596,83,0
1,0,1,1591.19999998808,73,0
1,1,0,1383.39999997616,84,0
