ConditionID,StimPresent,Correct,RT,Confidence,ImageryCheck
1,0,1,1827.40000000596,78,1
1,0,1,1719.69999998808,71,1
1,1,0,600.59999999404,70,1
1,1,1,1015.30000001192,40,1
1,1,1,1259.79999998212,68,1
1,1,0,1111.20000001788,63,1
1,1,0,1319.5,70,1
1,0,0,1014.40000000596,82,1
1,1,1,1212.09999999404,26,1
1,1,0,1109.69999998808,36,1
1,0,0,1079.5,62,1
1,1,1,961.699999988079,66,1
1,0,1,903.700000017881,67,1
1,0,1,1122.70000001788,82,1
1,1,1,894.90000000596,30,1
1,0,0,710.40000000596,74,1
1,0,1,1868.90000000596,25,1
1,0,1,706.5,82,1
1,1,1,836.40000000596,85,1
1,0,0,2350.40000000596,36,1
1,1,0,1400.79999998212,69,1
1,0,0,695.40000000596,78,1
1,0,1,1276.70000001788,29,1
1,1,0,1122.80000001192,28,1
3,0,0,1270.89999997616,94,1
3,1,1,970.299999982119,88,1
3,0,1,3513.09999999404,65,1
3,1,1,1235.09999999404,88,1
3,0,1,545.800000011921,88,1
3,1,1,1189.09999999404,88,1
3,1,1,488.299999982119,61,1
3,1,1,1012.5,37,1
3,0,1,438.800000011921,70,1
3,0,1,367.199999988079,72,1
3,1,1,706.90000000596,77,1
3,0,1,3126.19999998808,72,1
3,1,1,545.59999999404,89,1
3,1,1,648.300000011921,66,1
3,0,1,976.59999999404,62,1
3,0,1,809.700000017881,71,1
3,1,1,842.40000000596,78,1
3,0,1,542.5,65,1
3,0,1,439,65,1
3,1,0,447.799999982119,66,1
3,0,1,550.200000017881,71,1
3,1,1,391.90000000596,40,1
3,1,1,371.59999999404,65,1
3,0,1,446.700000017881,62,1
3,0,1,1173.40000000596,72,1
3,1,1,3081.30000001192,65,1
3,1,1,1433.40000000596,67,1
3,0,1,1359.40000000596,69,1
3,0,1,450.5,82,1
3,1,0,873.399999976158,73,1
3,0,1,1559.90000000596,75,1
3,0,0,2550.70000001788,23,1
3,0,1,1649.5,70,1
3,0,1,617,66,1
3,0,1,726.800000011921,83,1
3,1,1,893.300000011921,24,1
3,1,1,1040.30000001192,27,1
3,1,0,2147.40000000596,71,1
3,1,0,544.199999988079,72,1
3,1,0,1023,66,1
3,0,0,716.799999982119,20,1
3,1,1,939.40000000596,18,1
3,1,0,3090.09999999404,76,1
3,0,1,711,73,1
3,1,0,633.699999988079,68,1
3,0,0,743.799999982119,24,1
3,0,1,944.40000000596,66,1
3,1,1,779.90000000596,61,1
1,1,1,746.800000011921,60,1
1,0,1,376.40000000596,82,1
1,1,0,837.09999999404,66,1
1,0,1,436,72,1
1,0,1,463.699999988079,72,1
1,1,1,527.700000017881,24,1
1,1,1,1081.90000000596,22,1
1,1,0,976,61,1
1,0,0,365.199999988079,73,1
1,0,1,622,60,1
1,1,0,783.40000000596,63,1
1,1,1,459.5,22,1
1,1,1,782.300000011921,92,1
1,0,1,847.800000011921,65,1
1,0,0,556.699999988079,68,1
1,0,1,604.300000011921,61,1
1,0,1,1515.40000000596,63,1
1,1,1,586.40000000596,93,1
1,1,0,488.699999988079,36,1
1,0,1,731.199999988079,74,1
1,0,0,1172.40000000596,35,1
1,0,0,543.5,84,1
1,1,0,527.100000023842,65,1
1,1,0,777.800000011921,74,1
1,0,0,522.899999976158,79,1
1,1,1,586.5,89,1
1,0,1,643.59999999404,63,1
1,1,1,654.59999999404,87,1
1,1,0,598,63,1
1,1,1,696.5,68,1
1,0,1,616.40000000596,58,1
1,1,0,466.700000017881,72,1
1,0,1,667,56,1
1,0,0,462.40000000596,39,1
1,1,0,928.40000000596,68,1
1,0,0,612.100000023842,61,1
1,0,1,1248.90000000596,42,1
1,0,0,584.199999988079,73,1
1,0,1,485,67,1
1,0,1,600.700000017881,69,1
1,1,0,746.59999999404,77,1
1,0,0,763.799999982119,65,1
1,1,0,666.300000011921,66,1
1,1,1,695.199999988079,72,1
1,1,1,755.5,77,1
1,1,0,591.699999988079,71,1
1,1,0,614.09999999404,64,1
1,0,1,663.09999999404,74,1
2,1,1,647.40000000596,61,1
2,0,1,437.09999999404,62,1
2,0,0,782.5,77,1
2,1,1,756.5,73,1
2,1,0,1383.69999998808,57,1
2,1,0,772.899999976158,60,1
2,1,0,618.59999999404,65,1
2,1,1,976.200000017881,78,1
2,0,1,833.700000017881,59,1
2,0,1,618.59999999404,67,1
2,0,1,638.800000011921,77,1
2,1,0,584.90000000596,79,1
2,0,0,936.199999988079,58,1
2,0,0,689.5,76,1
2,0,1,508.5,65,1
2,0,1,367.700000017881,64,1
2,1,0,429.5,67,1
2,0,1,493,78,1
2,1,1,876.40000000596,24,1
2,1,1,516.09999999404,20,1
2,0,0,986.40000000596,31,1
2,1,1,814.5,42,1
2,1,0,1049.80000001192,72,1
2,0,1,794.799999982119,70,1
1,0,1,915.300000011921,66,1
1,0,1,665.09999999404,72,1
1,1,1,853.199999988079,29,1
1,1,1,1216.89999997616,26,1
1,1,1,876.40000000596,84,1
1,0,1,754.699999988079,60,1
1,1,1,1000.20000001788,94,1
1,0,0,700.299999982119,77,1
1,1,1,595,77,1
1,0,1,1036.30000001192,59,1
1,0,1,481.59999999404,63,1
1,1,0,482.09999999404,77,1
1,0,1,597.300000011921,67,1
1,1,0,866.600000023842,72,1
1,0,0,1286.90000000596,20,1
1,1,1,988.5,78,1
1,0,0,759.59999999404,37,1
1,0,1,529.300000011921,71,1
1,1,1,755.300000011921,35,1
1,1,1,568.09999999404,69,1
1,1,1,415,71,1
1,0,1,487.399999976158,81,1
1,1,0,616,77,1
1,0,1,450,73,1
3,1,1,1084.90000000596,77,1
3,0,1,413.799999982119,71,1
3,0,1,462,70,1
3,1,0,408.40000000596,75,1
3,0,1,496.09999999404,79,1
3,0,1,455.5,67,1
3,0,1,620.90000000596,73,1
3,1,1,842.699999988079,77,1
3,0,1,1018.19999998808,66,1
3,1,0,644.299999982119,68,1
3,1,1,734.40000000596,32,1
3,1,1,552.09999999404,65,1
3,0,1,465.09999999404,62,1
3,0,0,373.899999976158,66,1
3,0,0,859.09999999404,24,1
3,0,0,654.40000000596,63,1
3,0,1,602.800000011921,62,1
3,1,1,557.200000017881,78,1
3,1,0,816,41,1
3,1,1,626.90000000596,23,1
3,0,0,710.5,25,1
3,1,1,1018.30000001192,61,1
3,1,1,1772.59999999404,32,1
3,1,1,524.800000011921,65,1
2,1,0,576.699999988079,71,1
2,1,0,404.40000000596,72,1
2,0,1,553.90000000596,72,1
2,1,0,907.90000000596,77,1
2,1,1,974,19,1
2,1,1,840.199999988079,55,1
2,0,0,669.699999988079,61,1
2,1,0,620.699999988079,59,1
2,0,1,1136.89999997616,72,1
2,1,0,1089.79999998212,66,1
2,1,1,618.300000011921,26,1
2,0,1,680.5,30,1
2,1,1,597.399999976158,20,1
2,0,0,852.90000000596,20,1
2,1,0,748.90000000596,68,1
2,0,0,841.59999999404,66,1
2,1,0,515.40000000596,63,1
2,0,1,677.199999988079,72,1
2,0,0,438.799999982119,79,1
2,0,0,468.199999988079,20,1
2,0,1,1061.19999998808,79,1
2,0,0,442,61,1
