ConditionID,StimPresent,Correct,RT,Confidence,ImageryCheck
1,1,1,2678.5,37,1
1,0,1,478.800000190735,73,1
1,1,0,441.700000047684,66,1
1,1,0,1054.59999990463,68,1
1,1,1,832.399999856949,45,1
1,0,1,420.600000143051,68,1
1,0,1,391.900000095367,67,1
1,1,1,347.699999809265,35,1
1,0,1,343.400000095367,59,1
1,1,0,472.800000190735,69,1
1,1,0,362.099999904633,64,1
1,0,1,785.299999952316,67,1
1,1,1,389.200000047684,31,1
1,1,0,364.700000047684,61,1
1,0,1,313.5,69,1
1,0,1,354.400000095367,67,1
1,1,0,743.899999856949,63,1
1,0,1,299.5,64,1
1,0,1,314.400000095367,67,1
1,1,1,539.299999952316,31,1
1,1,1,1579,22,1
1,0,1,356,69,1
1,0,1,648.299999952316,73,1
1,0,1,1260.70000004768,58,1
2,0,1,3390.09999990463,74,1
2,1,1,1220.59999990463,32,1
2,1,0,755,62,1
2,0,1,384.400000095367,60,1
2,0,1,575.300000190735,60,1
2,0,1,545.100000143051,64,1
2,0,1,593,53,1
2,0,1,713.399999856949,60,1
2,1,0,441.299999952316,57,1
2,1,0,391.799999952316,64,1
2,1,0,436.5,65,1
2,1,1,537.599999904633,36,1
2,1,1,833.799999952316,24,1
2,1,0,438.200000047684,63,1
2,0,1,696.399999856949,66,1
2,1,1,1088.70000004768,37,1
2,0,1,1733.69999980927,61,1
2,0,1,541.5,54,1
2,1,1,1088.29999995232,32,1
2,1,1,744.300000190735,19,1
2,0,1,668.599999904633,45,1
2,0,1,461.5,58,1
2,0,1,585.300000190735,62,1
2,1,0,510.199999809265,62,1
2,1,0,508.299999952316,59,1
2,0,1,461.299999952316,63,1
2,1,1,447.300000190735,27,1
2,0,1,509.099999904633,59,1
2,0,1,499.900000095367,59,1
2,0,1,533.900000095367,59,1
2,1,1,499.900000095367,24,1
2,1,1,522.299999952316,42,1
2,0,1,614.899999856949,59,1
2,0,1,666.900000095367,57,1
2,1,1,715.099999904633,55,1
2,0,1,434.400000095367,58,1
2,0,1,524.799999952316,56,1
2,1,1,1513.40000009537,61,1
2,1,0,350.799999952316,63,1
2,1,1,643.900000095367,38,1
2,0,1,704.900000095367,62,1
2,1,1,486.900000095367,39,1
2,1,1,495.199999809265,40,1
2,0,0,1268.20000004768,39,1
2,0,1,405.900000095367,66,1
2,1,1,395.799999952316,41,1
2,1,1,494.5,39,1
2,0,1,892.5,58,1
3,0,1,666.700000047684,59,1
3,0,1,449.700000047684,62,1
3,1,1,1291.40000009537,33,1
3,0,1,344.299999952316,65,1
3,1,1,504.699999809265,36,1
3,0,1,296.799999952316,65,1
3,1,1,576.5,57,1
3,0,1,445.099999904633,61,1
3,1,1,2242.79999995232,43,1
3,1,0,1132.70000004768,42,1
3,1,1,1511.90000009537,53,1
3,0,1,971.599999904633,56,1
3,1,1,1320.20000004768,55,1
3,0,1,695.900000095367,56,1
3,0,1,557.299999952316,58,1
3,1,0,1491.30000019073,55,1
3,1,1,780.200000047684,65,1
3,0,1,488.299999952316,57,1
3,1,1,1032.90000009537,57,1
3,0,1,755.799999952316,58,1
3,0,0,632.399999856949,44,1
3,0,1,502.900000095367,62,1
3,1,1,412.799999952316,56,1
3,1,1,1815.10000014305,39,1
3,0,1,777.700000047684,42,1
3,0,1,611.599999904633,55,1
3,1,1,669.099999904633,24,1
3,1,1,727.299999952316,34,1
3,0,1,322.5,57,1
3,1,0,538.5,54,1
3,0,1,895.5,47,1
3,1,1,1803.40000009537,32,1
3,0,1,383.100000143051,55,1
3,0,1,466,53,1
3,1,0,524.799999952316,52,1
3,0,1,752.899999856949,58,1
3,1,0,544.399999856949,57,1
3,1,0,423.400000095367,62,1
3,1,0,646.599999904633,57,1
3,1,0,508.900000095367,54,1
3,1,0,620,43,1
3,0,1,414.799999952316,55,1
3,1,0,437.599999904633,58,1
3,1,0,343.799999952316,56,1
3,0,1,374.5,54,1
3,0,1,379.900000095367,56,1
3,0,1,311.900000095367,56,1
3,0,1,530.5,46,1
1,1,0,405,38,1
1,1,1,943.5,58,1
1,1,0,384,57,1
1,0,1,553.599999904633,44,1
1,0,1,608.099999904633,55,1
1,0,1,452.400000095367,57,1
1,1,1,880.799999952316,46,1
1,0,1,430.900000095367,55,1
1,0,1,360,63,1
1,0,1,594.099999904633,57,1
1,0,1,580.800000190735,44,1
1,1,0,333.300000190735,60,1
1,1,1,770.799999952316,45,1
1,0,1,418.900000095367,56,1
1,1,0,585,60,1
1,1,1,712,41,1
1,0,1,518.200000047684,55,1
1,1,1,459.600000143051,52,1
1,0,1,390.300000190735,53,1
1,1,1,448.200000047684,41,1
1,0,1,2307.60000014305,34,1
1,1,1,537.100000143051,53,1
1,0,1,1075.5,59,1
1,1,1,454.5,45,1
1,1,1,937.5,39,1
1,1,0,322.799999952316,69,1
1,1,1,489.5,42,1
1,1,0,341.400000095367,53,1
1,1,0,283.5,62,1
1,0,1,560.199999809265,69,1
1,0,1,341.299999952316,66,1
1,1,0,508.799999952316,64,1
1,0,1,365.800000190735,67,1
1,1,0,509.199999809265,69,1
1,0,1,684.799999952316,68,1
1,0,1,460.700000047684,69,1
1,0,1,437.399999856949,66,1
1,1,0,572.300000190735,67,1
