ConditionID,StimPresent,Correct,RT,Confidence,ImageryCheck
3,0,1,1089.09999999404,62,1
3,0,1,1370.40000000596,61,1
3,1,0,1409.5,56,1
3,0,1,1234.80000001192,52,1
3,1,1,1869,48,1
3,1,1,1132.60000002384,44,1
3,1,1,1302.80000001192,41,1
3,0,1,1149.80000001192,100,1
3,1,1,1212.5,44,1
3,1,1,1221.80000001192,44,1
3,0,1,1201.80000001192,67,1
3,0,1,1149.59999999404,57,1
3,0,1,1110.59999999404,55,1
3,1,1,1084.59999999404,44,1
3,0,1,1463.90000000596,64,1
3,1,1,1142.69999998808,55,1
3,1,0,1516.19999998808,78,1
3,0,1,31805.2999999821,23,1
3,1,0,3015.20000001788,29,1
3,1,1,1148.80000001192,55,1
3,0,1,1198.40000000596,100,1
3,1,1,1271.70000001788,100,1
3,0,1,1446.89999997616,100,1
3,0,1,1337.59999999404,100,1
1,1,0,1091.09999999404,60,1
1,0,1,1126.09999999404,100,1
1,1,0,1135.5,80,1
1,0,1,1055.40000000596,98,1
1,0,1,1111.5,88,1
1,1,0,1061.5,97,1
1,1,1,1044.5,64,1
1,0,1,1087.59999999404,75,1
1,0,1,1042.59999999404,83,1
1,1,0,1126.59999999404,80,1
1,0,1,1058,80,1
1,0,1,1086.30000001192,77,1
1,1,1,1753.30000001192,9,1
1,1,1,1222.30000001192,9,1
1,1,1,1011.59999999404,23,1
1,1,0,1250.40000000596,85,1
1,0,1,1028.20000001788,87,1
1,0,1,1028.40000000596,82,1
1,1,1,1173.5,63,1
1,1,0,1089.5,100,1
1,0,1,2228.69999998808,75,1
1,1,1,1131.19999998808,54,1
1,0,1,1097.90000000596,60,1
1,0,1,1256.5,20,1
2,0,1,3254.09999999404,100,1
2,0,1,1049.70000001788,86,1
2,0,1,3219.59999999404,84,1
2,1,0,1516.40000000596,80,1
2,0,1,1147.10000002384,81,1
2,1,0,1896,100,1
2,1,0,1184.59999999404,90,1
2,0,1,2069.80000001192,88,1
2,0,1,1320.19999998808,86,1
2,1,0,936.40000000596,81,1
2,0,1,1029.5,83,1
2,1,0,1007.59999999404,83,1
2,0,1,979,84,1
2,1,0,1033.09999999404,100,1
2,0,1,953.299999982119,100,1
2,1,0,940.699999988079,100,1
2,0,1,1035.10000002384,95,1
2,0,1,1023.59999999404,100,1
2,0,1,945.59999999404,99,1
2,1,0,954.5,100,1
2,1,0,2263.59999999404,92,1
2,1,1,1767.80000001192,4,1
2,1,0,1178,80,1
2,1,0,1057.09999999404,97,1
2,1,0,1688.69999998808,78,1
2,1,1,2698.30000001192,11,1
2,0,1,1261.90000000596,56,1
2,0,1,922,57,1
2,1,0,836.800000011921,64,1
2,0,1,704.699999988079,61,1
2,0,1,638,82,1
2,1,0,601.5,64,1
2,1,0,633.40000000596,70,1
2,1,0,616.90000000596,67,1
2,1,0,656.5,69,1
2,0,1,845,85,1
2,0,1,658.299999982119,67,1
2,0,1,609.5,100,1
2,1,0,656.700000017881,100,1
2,0,1,572.600000023842,100,1
2,1,0,667.799999982119,100,1
2,0,1,532.5,100,1
2,1,0,482.90000000596,100,1
2,0,1,484.59999999404,100,1
2,0,1,706.40000000596,100,1
2,0,1,528.40000000596,100,1
2,1,0,620.5,100,1
2,1,0,871.59999999404,23,1
3,1,0,1727.29999998212,24,1
3,1,0,409.5,60,1
3,0,1,693.300000011921,71,1
3,0,1,586.800000011921,100,1
3,1,0,702.200000017881,100,1
3,0,1,721.200000017881,100,1
3,0,1,659.59999999404,100,1
3,1,0,803.59999999404,100,1
3,0,1,700.899999976158,100,1
3,1,0,1104,100,1
3,0,1,572.200000017881,100,1
3,1,0,1118.40000000596,1,1
3,0,1,497.59999999404,100,1
3,1,0,562.40000000596,100,1
3,0,1,614.59999999404,100,1
3,1,1,5123.59999999404,12,1
3,0,1,680.90000000596,100,1
3,0,1,1066.5,100,1
3,1,0,1871,100,1
3,0,1,716.300000011921,100,1
3,1,0,728.90000000596,100,1
3,1,0,2104.40000000596,100,1
3,1,0,700.09999999404,100,1
3,0,1,620.199999988079,100,1
2,1,0,473.5,97,1
2,1,1,2227.39999997616,0,1
2,0,1,557.799999982119,100,1
2,1,0,830.699999988079,74,1
2,1,0,835.200000017881,100,1
2,0,1,713.300000011921,100,1
2,1,1,2230.30000001192,5,1
2,1,1,994.199999988079,60,1
2,0,1,1316.80000001192,100,1
2,0,1,1139.30000001192,100,1
2,0,1,694,100,1
2,0,1,670.700000017881,100,1
2,1,1,1077.80000001192,67,1
2,1,1,1092.89999997616,12,1
2,0,1,689.59999999404,100,1
2,0,1,528.300000011921,100,1
2,1,1,1244.90000000596,69,1
2,1,1,1032.40000000596,69,1
2,1,1,1084,59,1
2,0,1,989.40000000596,100,1
2,0,1,1148.60000002384,100,1
2,1,1,988.5,56,1
2,0,1,1917.5,100,1
2,0,1,1015.30000001192,100,1
2,1,1,902.59999999404,44,1
2,1,1,867.09999999404,58,1
2,0,1,1389.5,100,1
2,1,0,771.09999999404,67,1
2,0,1,819.59999999404,100,1
2,0,1,635.90000000596,100,1
2,0,1,890.09999999404,87,1
2,0,1,1036.5,100,1
2,1,1,986.300000011921,28,1
2,1,1,811.800000011921,64,1
2,1,1,823,76,1
2,1,1,923,59,1
2,0,1,1255.30000001192,100,1
2,1,1,979.100000023842,57,1
2,1,0,1004.5,76,1
2,0,1,836.5,100,1
2,1,1,916,44,1
2,1,1,1037.09999999404,55,1
2,1,1,802.5,69,1
2,0,1,809.699999988079,100,1
2,0,1,788.199999988079,100,1
2,0,1,1197.90000000596,100,1
2,0,1,917.90000000596,100,1
2,0,1,692.40000000596,95,1
1,1,0,1619.89999997616,86,1
1,0,1,731.40000000596,100,1
1,0,1,731.200000017881,100,1
1,0,1,610.100000023842,100,1
1,0,1,460.800000011921,100,1
1,0,1,669.399999976158,100,1
1,1,1,1898.80000001192,17,1
1,0,1,1324,100,1
1,1,1,1437.59999999404,5,1
1,1,0,1327.80000001192,62,1
1,1,0,699,65,1
1,1,0,708.699999988079,71,1
1,0,1,691,74,1
1,1,1,1079.59999999404,40,1
1,0,1,697.90000000596,100,1
1,1,0,945.90000000596,59,1
1,1,1,1058.69999998808,53,1
1,0,1,649.5,90,1
1,1,0,1118.40000000596,28,1
1,1,1,1040.10000002384,56,1
1,0,1,1270,97,1
1,0,1,694.300000011921,88,1
1,1,0,641.09999999404,85,1
1,0,1,599.5,79,1
1,1,0,422.699999988079,83,1
1,0,1,649.399999976158,75,1
1,1,0,865.09999999404,92,1
1,1,0,921,68,1
1,1,1,1220.5,56,1
1,0,1,643.40000000596,100,1
1,1,0,1313.39999997616,78,1
1,1,0,670.800000011921,62,1
1,1,1,1327.19999998808,29,1
1,0,1,696.90000000596,100,1
1,0,1,751.90000000596,78,1
1,1,0,784.300000011921,72,1
1,1,0,627.5,55,1
1,0,1,649.90000000596,60,1
1,1,0,762,23,1
1,1,0,1244.60000002384,6,1
1,0,1,775.299999982119,17,1
1,0,1,846.59999999404,100,1
1,0,1,980.800000011921,65,1
1,0,1,525.199999988079,61,1
1,0,1,759.09999999404,100,1
1,1,0,3389.09999999404,3,1
1,0,1,598.899999976158,100,1
1,0,1,651.799999982119,100,1
3,0,1,1241.09999999404,89,1
3,1,0,1514.80000001192,94,1
3,1,0,762.899999976158,100,1
3,1,0,721,100,1
3,1,0,655,100,1
3,0,1,474.5,100,1
3,1,1,3246.90000000596,11,1
3,0,1,701,100,1
3,0,1,630.399999976158,100,1
3,1,0,674.59999999404,100,1
3,0,1,840.09999999404,92,1
3,1,0,661.199999988079,95,1
3,0,1,529.40000000596,93,1
3,1,0,535.90000000596,100,1
3,0,1,560.800000011921,95,1
3,0,1,559.90000000596,97,1
3,1,0,583.09999999404,96,1
3,1,0,572.5,92,1
3,0,1,1632.90000000596,89,1
3,0,1,1038.29999998212,93,1
3,0,1,628.09999999404,84,1
3,1,0,627.299999982119,91,1
3,1,0,702.799999982119,95,1
3,0,1,583.59999999404,100,1
3,0,1,998.300000011921,100,1
3,1,0,2160,59,1
3,1,0,1216.29999998212,100,1
3,0,1,586.90000000596,100,1
3,1,0,3010.30000001192,100,1
3,1,0,697.700000017881,89,1
3,1,0,731.100000023842,100,1
3,0,1,604.5,100,1
3,0,1,465.700000017881,100,1
3,0,1,641.09999999404,100,1
3,0,1,458.699999988079,100,1
3,0,1,850.600000023842,100,1
3,1,0,680,100,1
3,1,0,488.799999982119,100,1
3,0,1,479.700000017881,100,1
3,0,1,454.40000000596,100,1
3,1,0,533.59999999404,100,1
3,0,1,499.59999999404,100,1
3,0,1,520,100,1
3,1,0,574.899999976158,100,1
3,0,1,1217.19999998808,92,1
3,1,0,632.5,100,1
3,1,0,534.300000011921,100,1
3,1,0,519.09999999404,100,1
1,1,0,976.90000000596,96,1
1,1,0,643.799999982119,92,1
1,0,1,719.199999988079,100,1
1,0,1,641.699999988079,100,1
1,0,1,503.800000011921,100,1
1,0,1,421.59999999404,100,1
1,0,1,481.90000000596,100,1
1,0,1,412.199999988079,100,1
1,0,1,491.300000011921,100,1
1,1,0,3340.19999998808,13,1
1,0,1,517.199999988079,100,1
1,0,1,2961.09999999404,100,1
1,0,1,1312.60000002384,100,1
1,1,1,2888.5,2,1
