ConditionID,StimPresent,Correct,RT,Confidence,ImageryCheck
2,0,1,3572.89999997616,38,1
2,0,0,379.399999976158,36,1
2,1,0,506.199999928474,59,1
2,1,0,1102.60000002384,37,1
2,0,1,433,67,1
2,1,0,441.699999928474,66,1
2,0,1,452.299999952316,65,1
2,1,1,1031.70000004768,38,1
2,1,1,522.799999952316,66,1
2,0,1,410.800000071526,59,1
2,0,1,1056.89999997616,63,1
2,0,1,420.899999976158,62,1
2,0,1,686.599999904633,64,1
2,1,1,422.600000023842,60,1
2,0,1,396,61,1
2,1,1,436,65,1
2,1,1,861.5,57,1
2,1,1,496.200000047684,61,1
2,0,1,441.800000071526,61,1
2,1,0,393.700000047684,64,1
2,1,1,387.899999976158,62,1
2,1,1,382.399999976158,63,1
2,0,1,333.600000023842,65,1
2,0,1,372.899999976158,63,1
2,1,1,1889.69999992847,85,1
2,0,1,482.5,61,1
2,1,0,360,66,1
2,0,1,423.299999952316,65,1
2,1,1,591,64,1
2,0,1,474.100000023842,67,1
2,1,0,363.600000023842,66,1
2,0,1,421,63,1
2,0,1,375,69,1
2,1,1,373,65,1
2,1,0,1874.09999990463,67,1
2,1,0,383.100000023842,64,1
2,0,1,464.600000023842,71,1
2,1,1,1312,63,1
2,0,1,378.800000071526,65,1
2,0,1,360.099999904633,64,1
2,1,1,420.300000071526,76,1
2,0,1,356.700000047684,67,1
2,0,1,391.799999952316,64,1
2,1,1,409.100000023842,65,1
2,0,1,372.799999952316,68,1
2,1,1,522.199999928474,65,1
2,0,1,364.100000023842,64,1
2,1,1,288.200000047684,70,1
3,1,1,1239.10000002384,63,1
3,0,1,381.099999904633,64,1
3,0,1,270,66,1
3,0,1,339.900000095367,63,1
3,0,1,366.899999976158,69,1
3,1,0,372.5,72,1
3,0,1,444.799999952316,73,1
3,1,0,375.5,67,1
3,1,0,391,72,1
3,1,1,361.5,64,1
3,1,0,362.699999928474,71,1
3,0,1,362.099999904633,77,1
3,1,0,349,65,1
3,0,1,628,69,1
3,0,1,338.899999976158,67,1
3,1,1,796.899999976158,72,1
3,0,1,370.199999928474,69,1
3,0,1,436.799999952316,65,1
3,1,0,5367.69999992847,65,1
3,1,1,971.299999952316,64,1
3,1,0,521.800000071526,69,1
3,0,1,382.399999976158,74,1
3,0,1,381.399999976158,69,1
3,1,0,361,72,1
3,0,0,438.600000023842,65,1
3,1,0,556,69,1
3,1,0,659.899999976158,68,1
3,0,1,608,69,1
3,1,1,546.100000023842,72,1
3,0,1,641.700000047684,67,1
3,1,0,757.299999952316,71,1
3,1,1,1363.69999992847,67,1
3,0,1,992.100000023842,70,1
3,1,0,449.600000023842,69,1
3,0,0,473.600000023842,71,1
3,0,1,387.799999952316,71,1
3,1,0,324.699999928474,63,1
3,1,1,713.899999976158,66,1
3,1,1,607.899999976158,73,1
3,0,1,347.800000071526,69,1
3,1,1,496.700000047684,69,1
3,0,1,325.099999904633,70,1
3,0,1,400.700000047684,69,1
3,0,1,331.899999976158,70,1
3,1,1,571.700000047684,69,1
3,0,1,390.100000023842,68,1
3,0,1,365,69,1
3,1,1,462.099999904633,67,1
1,1,1,1987.39999997616,72,1
1,0,1,455,71,1
1,1,0,1472.60000002384,78,1
1,1,1,546.100000023842,72,1
1,1,1,500.600000023842,69,1
1,1,1,601.600000023842,74,1
1,1,0,543.399999976158,73,1
1,0,1,425.100000023842,73,1
1,1,1,413.300000071526,64,1
1,0,1,561.5,70,1
1,1,1,978.399999976158,75,1
1,0,1,393.899999976158,70,1
1,0,1,309.5,68,1
1,0,1,390,72,1
1,1,1,381.600000023842,72,1
1,1,1,387.100000023842,71,1
1,0,1,425.700000047684,71,1
1,0,1,352.799999952316,65,1
1,0,1,326,73,1
1,1,1,424.799999952316,76,1
1,0,1,624,72,1
1,1,0,314,74,1
1,0,1,377.099999904633,70,1
1,0,1,396.199999928474,69,1
2,1,1,483.799999952316,75,1
2,0,1,497,71,1
2,1,1,561.199999928474,72,1
2,1,1,306.700000047684,71,1
2,0,1,277.899999976158,74,1
2,1,0,284.200000047684,72,1
2,1,1,330.199999928474,86,1
2,0,1,379.600000023842,64,1
2,0,1,257.099999904633,65,1
2,0,1,331.200000047684,68,1
2,1,1,373.899999976158,62,1
2,1,1,385.600000023842,65,1
2,1,1,483.899999976158,68,1
