ConditionID,StimPresent,Correct,RT,Confidence,ImageryCheck
2,1,0,1874.40000003576,100,1
2,0,1,1660.79999995232,100,1
2,1,1,2088,73,1
2,1,1,1644.79999995232,86,1
2,0,1,1415.80000001192,64,1
2,1,0,6148.30000001192,61,1
2,1,1,1365.89999997616,76,1
2,0,0,6220.40000003576,32,1
2,1,1,1688.59999996424,35,1
2,1,1,1293.5,59,1
2,0,1,1254.30000001192,71,1
2,1,0,4015.69999998808,33,1
2,0,1,1227.60000002384,70,1
2,0,1,2123.89999997616,43,1
2,1,0,1956.90000003576,57,1
2,1,1,2390,41,1
2,0,1,1290.80000001192,62,1
2,0,1,1695.70000004768,62,1
2,0,1,1432.60000002384,68,1
2,0,1,1776.5,66,1
2,0,1,1264.59999996424,64,1
2,1,1,1336.59999996424,69,1
2,0,1,2576.5,60,1
2,1,1,1215.39999997616,56,1
1,0,1,3698.60000002384,86,0
1,0,1,1946,72,0
1,0,1,1432.80000001192,70,0
1,1,1,2190,35,0
1,1,0,1821.80000001192,65,0
1,0,1,2723.90000003576,60,0
1,1,0,1725.19999998808,64,0
1,0,1,1841.40000003576,60,0
1,1,1,1186.40000003576,35,0
1,0,1,1411.80000001192,79,0
1,0,1,1157.89999997616,68,0
1,1,1,1181,40,0
1,0,1,1551.59999996424,64,0
1,1,1,1288.40000003576,65,0
1,1,1,1004.70000004768,67,0
1,1,1,1020.79999995232,63,0
1,1,1,1273.5,65,0
1,1,1,965,67,0
1,0,1,1294.39999997616,34,0
1,1,1,2981,44,0
1,1,1,1107.70000004768,67,0
1,0,1,1348.40000003576,66,0
1,0,1,1579.5,62,0
1,0,1,1291.60000002384,63,0
2,1,1,1963.89999997616,67,1
2,0,1,2014.69999998808,60,1
2,0,1,2144.5,61,1
2,1,1,1008.80000001192,69,1
2,1,1,1059.89999997616,68,1
2,0,1,3548.90000003576,65,1
2,1,0,3367.30000001192,62,1
2,0,1,5449.80000001192,40,1
2,1,1,1352.59999996424,57,1
2,0,1,1513.89999997616,67,1
2,0,1,1606.5,58,1
2,0,1,1169.89999997616,68,1
2,0,0,3774.30000001192,31,1
2,0,1,1761.30000001192,62,1
2,1,0,1191.90000003576,65,1
2,1,1,2001,60,1
2,1,1,1422.80000001192,63,1
2,0,1,2646.89999997616,58,1
2,1,1,1084.59999996424,64,1
2,1,1,1180.09999996424,64,1
2,0,0,1626.5,71,1
2,0,0,2486.69999998808,67,1
2,1,1,1241.60000002384,60,1
2,1,1,1123.60000002384,61,1
2,1,0,1877.60000002384,75,1
2,0,1,1263.60000002384,64,1
2,1,1,1229.80000001192,65,1
2,0,0,1824,68,1
2,1,1,1039.29999995232,76,1
2,1,1,1245.30000001192,70,1
2,1,1,1515.5,72,1
2,1,1,1351.69999998808,71,1
2,1,1,1150.69999998808,71,1
2,1,1,2158.69999998808,71,1
2,1,0,5677.30000001192,22,1
2,0,1,3184.09999996424,27,1
2,0,1,1762.59999996424,63,1
2,1,1,1292.80000001192,61,1
2,0,0,2005.30000001192,61,1
2,0,0,1114.90000003576,37,1
2,0,0,1476.39999997616,41,1
2,1,1,1188.60000002384,63,1
2,0,0,1528.19999998808,62,1
2,0,0,1763,58,1
2,0,1,1229.89999997616,40,1
2,0,1,1084.10000002384,57,1
2,1,1,1274.5,62,1
2,0,0,1954.5,65,1
1,0,1,1424.30000001192,79,1
1,0,1,1520.39999997616,80,1
1,1,0,1373.09999996424,79,1
1,1,1,1144,95,1
1,1,1,1153.5,88,1
1,0,1,1192.60000002384,70,1
1,0,1,1862.60000002384,40,1
1,0,1,1273.40000003576,71,1
1,1,1,1222.5,82,1
1,1,1,1317.89999997616,82,1
1,0,1,1073.60000002384,77,1
1,0,1,1637.59999996424,55,1
1,1,1,978.800000011921,90,1
1,0,1,1129.10000002384,71,1
1,0,1,1195.69999998808,63,1
1,1,1,956.400000035763,93,1
1,0,1,1500.29999995232,68,1
1,1,1,992.799999952316,77,1
1,0,1,1281.10000002384,68,1
1,1,1,1162.30000001192,87,1
1,1,1,1211,55,1
1,0,1,1065.19999998808,68,1
1,1,1,925.5,80,1
1,1,1,1209.80000001192,70,1
3,0,1,2374.60000002384,71,1
3,0,1,1343.39999997616,67,1
3,1,0,1845.60000002384,71,1
3,0,1,1512.89999997616,69,1
3,0,1,1516.30000001192,73,1
3,0,1,1139.5,62,1
3,1,0,1255.40000003576,70,1
3,1,1,1434.80000001192,73,1
3,1,0,1684.5,33,1
3,0,0,1424.10000002384,63,1
3,0,1,2087.30000001192,34,1
3,0,1,1549.19999998808,10,1
3,1,0,1645.59999996424,20,1
3,1,0,2169.09999996424,29,1
3,1,1,903.399999976158,77,1
3,0,1,1576.90000003576,32,1
3,0,1,1271.5,56,1
3,1,1,900.199999988079,61,1
3,1,1,1169.30000001192,63,1
3,1,1,967.100000023842,64,1
3,0,0,1684.69999998808,64,1
3,0,1,1118.5,57,1
3,1,1,998.400000035763,59,1
3,1,0,1271.59999996424,28,1
3,0,1,2589.09999996424,18,1
3,0,1,9432.30000001192,1,1
3,0,1,7601.80000001192,14,1
3,0,1,984.699999988079,67,1
3,1,0,1309.10000002384,61,1
3,1,1,1047.10000002384,67,1
3,1,0,1417.19999998808,60,1
3,0,1,1990.59999996424,21,1
3,1,0,1277,24,1
3,0,1,1605.19999998808,21,1
3,0,0,1313.30000001192,65,1
3,1,1,1083,61,1
3,0,1,1054.69999998808,33,1
3,1,1,1132.80000001192,57,1
3,0,1,2096.80000001192,54,1
3,1,1,1519.70000004768,55,1
3,1,0,1335,55,1
3,1,1,1718.80000001192,58,1
3,1,0,1463,34,1
3,0,1,1392.30000001192,27,1
3,1,1,1190.39999997616,59,1
3,0,1,1449,55,1
3,0,1,1091.80000001192,56,1
3,1,0,3781,59,1
1,0,1,1397.80000001192,67,1
1,0,1,1010.59999996424,69,1
1,0,1,991.099999964237,64,1
1,0,0,1115.70000004768,56,1
1,0,1,1777.10000002384,39,1
1,0,1,2123.40000003576,40,1
1,1,1,1108.5,40,1
1,1,1,1355.29999995232,43,1
1,1,1,1805.20000004768,39,1
1,0,0,1501.60000002384,39,1
1,0,1,2296,60,1
1,0,0,2108,43,1
1,1,1,943.800000011921,73,1
1,1,1,1076,67,1
1,1,1,1513.69999998808,62,1
1,1,1,1829.5,62,1
1,1,1,1009,67,1
1,1,1,990.5,68,1
1,1,1,1267.69999998808,43,1
1,0,1,964.800000011921,63,1
1,0,1,1000.60000002384,46,1
1,0,1,1448.19999998808,55,1
1,1,0,1136.89999997616,56,1
1,1,0,1886.30000001192,54,1
1,1,0,1326.5,72,1
1,0,1,1478.30000001192,66,1
1,1,1,868.699999988079,72,1
1,0,1,1151.59999996424,66,1
1,1,0,1423.89999997616,66,1
1,1,1,1146.30000001192,69,1
1,0,1,2655.10000002384,64,1
1,1,1,912.099999964237,67,1
1,0,0,2828.89999997616,40,1
1,1,1,1787.19999998808,35,1
1,0,1,1287.69999998808,58,1
1,0,1,1171.60000002384,67,1
1,1,1,1033.5,67,1
1,0,1,1170.30000001192,61,1
1,0,0,2108.10000002384,59,1
1,1,1,1213,64,1
1,1,0,1205.80000001192,56,1
1,0,1,1065.5,65,1
1,0,1,966.599999964237,66,1
1,1,0,1390.59999996424,67,1
1,1,1,1486.19999998808,60,1
1,1,0,1154.09999996424,62,1
1,0,1,1293.39999997616,57,1
1,0,1,2727.5,35,1
3,0,1,1466.09999996424,62,1
3,1,0,2698.19999998808,60,1
3,0,1,4021.59999996424,54,1
3,1,0,1015.5,63,1
3,0,1,1711.60000002384,54,1
3,1,0,1350.29999995232,59,1
3,0,1,1490.30000001192,55,1
3,1,1,1357.59999996424,59,1
3,1,1,1114.39999997616,60,1
3,0,1,1234.80000001192,55,1
3,0,1,1463,43,1
3,0,1,1278.5,24,1
3,0,1,1181.5,24,1
3,0,1,1271.59999996424,22,1
3,0,1,1195.69999998808,21,1
3,0,1,1445.5,20,1
3,1,1,1014.89999997616,52,1
3,0,1,1743.19999998808,23,1
3,1,1,1143.69999998808,53,1
3,1,1,1149.60000002384,55,1
3,1,1,904.5,56,1
3,1,1,1243,56,1
3,1,1,1224.5,56,1
3,1,0,1276.39999997616,29,1
3,1,0,1293.19999998808,8,1
3,1,0,8368.80000001192,12,1
3,0,1,1481.30000001192,15,1
3,1,0,1278.5,20,1
3,0,1,1031.30000001192,7,1
3,1,0,1365.90000003576,18,1
3,1,0,1051.10000002384,16,1
3,0,1,1183.30000001192,17,1
3,0,1,894.699999988079,15,1
3,1,0,1251.89999997616,15,1
3,0,1,1243.10000002384,18,1
3,1,0,1038.79999995232,18,1
3,0,1,2431.89999997616,14,1
3,0,1,1114.19999998808,16,1
3,1,0,1114.60000002384,12,1
3,0,1,1184,17,1
3,0,1,1481.5,15,1
3,0,1,2698.69999998808,16,1
3,1,0,1133.09999996424,16,1
3,1,1,1460.40000003576,27,1
3,1,1,889.199999988079,24,1
3,1,1,967.100000023842,25,1
3,0,0,1054.60000002384,21,1
3,0,1,979.199999988079,18,1
2,1,1,1404,67,1
2,0,1,1123.19999998808,58,1
2,1,0,1362.69999998808,62,1
2,0,0,1012.89999997616,65,1
2,1,0,1150.69999998808,64,1
2,0,1,1155,61,1
2,1,0,916.900000035763,61,1
2,1,0,987.699999988079,63,1
2,1,0,1096.19999998808,62,1
2,0,1,895.600000023842,61,1
2,1,0,1216.5,62,1
2,0,1,1166.10000002384,61,1
2,1,0,2217.70000004768,60,1
2,1,1,866.300000011921,55,1
2,0,0,1037.59999996424,54,1
2,0,0,1100.69999998808,56,1
2,0,1,1131.5,56,1
2,0,1,3771.19999998808,33,1
2,1,0,1102.80000001192,59,1
2,1,1,1095.89999997616,57,1
2,0,1,1246,55,1
2,0,0,1561,58,1
2,1,1,1220.40000003576,56,1
2,0,0,1204.39999997616,57,1
