ConditionID,StimPresent,Correct,RT,Confidence,ImageryCheck
1,1,1,1608.30000001192,100,1
1,0,1,525.900000035763,100,1
1,1,1,497.199999988079,100,1
1,1,1,368.900000035763,100,1
1,0,1,1171.80000001192,100,1
1,1,1,406.299999952316,100,1
1,0,1,460.899999976158,100,1
1,0,1,573.699999988079,100,1
1,1,1,416.599999964237,97,1
1,0,1,585.099999964237,100,1
1,0,1,598.099999964237,96,1
1,1,1,607.799999952316,99,1
1,0,1,685.899999976158,100,1
1,1,1,531.300000011921,100,1
1,0,1,662.300000011921,100,1
1,1,1,542.5,100,1
1,1,1,601.299999952316,100,1
1,0,1,793.600000023842,91,1
1,0,1,687.5,90,1
1,0,1,793.599999964237,74,1
1,1,1,425.5,100,1
1,1,1,603.299999952316,100,1
1,1,1,898.699999988079,100,1
1,0,1,934.800000011921,95,1
3,0,1,2099.5,80,1
3,1,1,4278.5,77,1
3,1,1,1131.60000002384,100,1
3,0,1,689.100000023842,81,1
3,0,1,665.799999952316,100,1
3,1,1,489.199999988079,100,1
3,1,1,2029.19999998808,100,1
3,1,1,611,100,1
3,0,1,717.699999988079,88,1
3,1,1,394,100,1
3,1,1,733.100000023842,100,1
3,0,1,662.700000047684,91,1
3,0,1,1059.30000001192,86,1
3,0,1,666.800000011921,83,1
3,0,1,1291.40000003576,91,1
3,1,1,535.300000011921,100,1
3,1,1,636.600000023842,100,1
3,0,1,853.100000023842,81,1
3,1,1,823.699999988079,100,1
3,0,1,891.899999976158,88,1
3,1,1,457.600000023842,100,1
3,0,1,849.399999976158,86,1
3,0,1,1023.69999998808,100,1
3,1,1,394.800000011921,100,1
2,1,0,1131.80000001192,100,1
2,0,1,981.199999988079,100,1
2,1,1,1257.39999997616,100,1
2,0,1,1098.5,88,1
2,1,1,546.300000011921,100,1
2,0,1,819.699999988079,94,1
2,0,1,527.399999976158,83,1
2,0,1,582.199999988079,85,1
2,1,1,407.599999964237,100,1
2,0,1,1295.19999998808,100,1
2,1,1,395.400000035763,100,1
2,1,1,383.199999988079,100,1
2,0,1,766.399999976158,83,1
2,0,1,748.599999964237,86,1
2,1,1,349.199999988079,100,1
2,1,1,1307.5,100,1
2,0,1,2939.80000001192,73,1
2,0,1,463.699999988079,78,1
2,1,1,350.399999976158,100,1
2,0,1,961.400000035763,89,1
2,1,1,400,100,1
2,0,1,667,83,1
2,1,1,513.5,100,1
2,1,1,282.300000011921,100,1
1,1,1,1100.09999996424,100,0
1,0,1,826.599999964237,78,0
1,0,1,390.899999976158,76,0
