ConditionID,StimPresent,Correct,RT,Confidence,ImageryCheck
2,1,0,507.700000047684,69,1
2,0,1,889,71,1
2,0,1,384.700000047684,73,1
2,1,1,456.200000047684,73,1
2,0,1,617.200000047684,75,1
2,0,1,840.700000047684,76,1
2,1,1,1864.30000007153,78,1
2,1,0,1039.20000004768,74,1
2,0,1,609,73,1
2,0,1,647.5,76,1
2,1,1,720.399999976158,86,1
2,0,0,1161.5,33,1
2,1,1,800.5,82,1
2,0,1,568.200000047684,82,1
2,0,1,343.099999904633,84,1
2,1,1,929.399999976158,80,1
2,1,1,369.5,80,1
2,1,1,457.099999904633,81,1
2,1,1,665,79,1
2,1,1,609.200000047684,74,1
2,0,1,567.299999952316,78,1
2,1,1,265.399999976158,82,1
2,0,0,9681.09999990463,85,1
2,0,1,479.699999928474,84,1
3,1,1,4748.30000007153,71,0
3,1,1,393.100000023842,80,0
3,1,1,280.899999976158,78,0
3,0,1,465.5,81,0
3,0,1,553,88,0
3,1,0,343.899999976158,92,0
3,0,1,471.100000023842,91,0
3,0,1,320.300000071526,92,0
3,0,1,687.200000047684,83,0
3,0,1,783.5,87,0
3,1,1,344.600000023842,90,0
3,0,1,351.600000023842,85,0
3,1,1,215.5,88,0
3,1,1,296.100000023842,91,0
3,0,1,327.799999952316,87,0
3,0,1,472,86,0
3,1,1,432.100000023842,87,0
3,1,1,472.900000095367,88,0
3,1,1,1537.39999997616,54,0
3,1,0,337.099999904633,40,0
3,0,1,585.200000047684,97,0
3,0,1,622.800000071526,91,0
3,1,1,703.899999976158,87,0
3,0,1,608.700000047684,86,0
1,1,1,539.600000023842,92,0
1,0,1,840,84,0
1,0,1,335.299999952316,86,0
1,1,1,383.100000023842,85,0
1,1,1,328,90,0
1,1,1,360,85,0
1,0,1,768.899999976158,79,0
1,1,1,361.600000023842,82,0
1,1,1,776.600000023842,83,0
1,0,1,329.699999928474,86,0
1,1,1,422.799999952316,84,0
1,1,1,312.600000023842,87,0
1,1,1,272.399999976158,88,0
1,0,1,656.399999976158,88,0
1,0,1,1087.29999995232,84,0
1,0,1,1776.80000007153,85,0
1,1,1,520.099999904633,81,0
1,0,1,448,86,0
1,0,1,328.100000023842,85,0
1,0,1,239.399999976158,87,0
1,0,1,488.199999928474,89,0
1,0,1,512.899999976158,87,0
1,1,1,295.800000071526,88,0
1,1,1,280.400000095367,86,0
1,0,0,1083.70000004768,60,0
1,0,1,456.399999976158,90,0
1,1,0,2478.30000007153,82,0
1,0,1,320.400000095367,84,0
1,1,1,168.600000023842,86,0
1,0,1,671.800000071526,88,0
1,0,1,288.299999952316,87,0
1,1,0,936,91,0
1,1,0,608.600000023842,86,0
1,1,1,176.200000047684,88,0
1,1,1,656.700000047684,85,0
1,0,1,118.399999976158,85,0
1,0,1,551.600000023842,87,0
1,1,1,191.199999928474,85,0
1,1,1,352.399999976158,86,0
1,1,0,687.899999976158,86,0
1,0,1,328.600000023842,88,0
1,1,1,377.400000095367,82,0
1,0,1,551.600000023842,82,0
1,1,1,104.5,85,0
1,0,1,585.100000023842,85,0
1,0,1,296.700000047684,85,0
1,0,1,535.299999952316,82,0
1,1,1,344.600000023842,83,0
2,0,1,1035.20000004768,88,1
2,1,0,647.600000023842,85,1
2,0,1,358.700000047684,86,1
2,1,1,423.800000071526,87,1
2,1,1,337.100000023842,89,1
2,0,1,384.600000023842,85,1
2,0,1,320.600000023842,86,1
2,0,1,1528.89999997616,79,1
2,0,1,720,86,1
2,1,1,288.300000071526,89,1
2,0,1,448.299999952316,86,1
2,0,1,255.800000071526,92,1
2,0,1,720.5,89,1
2,1,0,17784.4000000954,71,1
2,1,1,326.299999952316,86,1
2,1,1,312.800000071526,71,1
2,1,1,256.299999952316,78,1
2,1,0,1016.29999995232,80,1
2,1,0,1318.89999997616,34,1
2,0,1,303.800000071526,82,1
2,1,1,368.899999976158,20,1
2,0,0,592.200000047684,9,1
2,1,1,351.799999952316,25,1
2,0,1,390.899999976158,88,1
2,1,0,2171.70000004768,80,0
2,1,1,1087.60000002384,27,0
2,0,1,568.199999928474,24,0
2,1,1,278.100000023842,20,0
2,1,1,311.800000071526,84,0
2,0,1,623.899999976158,78,0
2,1,1,551.899999976158,20,0
2,0,1,1217,79,0
2,1,1,287.600000023842,22,0
2,0,1,697.100000023842,23,0
2,0,1,415.899999976158,83,0
2,0,1,857,79,0
2,0,1,743.899999976158,76,0
2,1,1,320.600000023842,31,0
2,1,1,327.199999928474,33,0
2,1,1,719.5,31,0
2,1,1,224,33,0
2,0,1,328.600000023842,78,0
2,1,0,2176.10000002384,75,0
2,1,1,760.5,31,0
2,0,1,312.100000023842,77,0
2,0,1,743.900000095367,78,0
2,0,1,782.199999928474,75,0
2,0,1,319.400000095367,89,0
1,1,1,394.400000095367,28,0
1,1,1,583.5,19,0
1,1,1,479.300000071526,22,0
1,0,1,512,76,0
1,0,1,1808,80,0
1,1,0,5208.20000004768,71,0
1,0,1,1120,78,0
1,0,1,343,77,0
1,1,1,2752.39999997616,75,0
1,1,1,831.100000023842,80,0
1,0,1,2369,70,0
1,1,1,743.200000047684,29,0
1,0,1,11430.6000000238,62,0
1,1,0,3623.5,79,0
1,0,1,1430.20000004768,73,0
